Price,Airline_encoded,Source_encoded,Additional_Info_encoded,Destination_encoded,Total_Stops_encoded,Month,Day,Dep_Hour,dep_day_encoded,DayOfWeek_encoded,Dep_Day_encoded,Duration_Minutes,Route1_encoded,Route2_encoded,Route3_encoded,Route4_encoded,Route5_encoded,Route6_encoded
12744,1,3,8,0,1.0,6,9,10,2,3,2,1165,2,14,0,3,5,1
6961,1,0,8,2,0.0,6,1,13,0,2,0,170,0,13,29,13,5,1
9663,4,3,5,0,2.0,5,6,14,0,1,0,875,2,7,3,13,5,1
7575,6,2,8,1,2.0,5,21,10,2,5,2,520,3,7,6,13,5,1
13355,1,0,8,5,1.0,3,3,19,1,3,1,925,0,7,23,6,5,1
12592,1,3,8,0,1.0,5,24,9,2,0,2,1700,2,7,7,3,5,1
3625,1,4,8,3,0.0,6,1,13,0,2,0,90,1,19,29,13,5,1
10262,4,2,5,1,2.0,6,24,15,0,1,0,805,3,7,6,13,5,1
9443,1,2,8,1,1.0,5,21,19,1,5,1,1410,3,0,4,5,5,1
18959,1,2,8,1,2.0,3,9,8,2,2,2,635,3,7,6,13,5,1
4784,3,4,8,3,0.0,3,3,6,2,3,2,85,1,19,29,13,5,1
7893,1,3,8,0,2.0,4,1,17,1,1,1,1110,2,14,3,13,5,1
14431,1,2,8,1,1.0,6,27,6,2,4,2,1490,3,9,4,5,5,1
79512,5,0,3,5,2.0,3,1,5,2,0,2,340,0,7,8,13,5,1
3210,4,4,5,3,0.0,5,24,19,1,0,1,90,1,19,29,13,5,1
13677,6,2,8,1,2.0,3,9,6,2,2,2,900,3,7,6,13,5,1
7480,1,2,8,1,2.0,5,27,6,2,1,2,1640,3,33,6,13,5,1
8372,1,2,8,1,2.0,6,24,19,1,1,1,760,3,7,6,13,5,1
11664,4,2,8,1,1.0,3,27,5,2,6,2,1380,3,21,4,5,5,1
6961,1,0,8,2,0.0,6,18,10,2,5,2,165,0,13,29,13,5,1
6121,1,0,8,2,0.0,4,24,17,1,6,1,165,0,13,29,13,5,1
5911,1,0,8,2,0.0,4,12,6,2,0,2,165,0,13,29,13,5,1
3398,2,0,8,2,0.0,5,6,11,2,1,2,170,0,13,29,13,5,1
7530,6,2,8,1,2.0,6,9,19,1,3,1,390,3,7,6,13,5,1
3419,2,0,8,2,0.0,5,24,20,1,0,1,165,0,13,29,13,5,1
6558,10,0,8,5,0.0,3,24,21,3,3,3,175,0,13,29,13,5,1
10203,1,3,8,0,2.0,6,9,20,1,3,1,1435,2,14,3,13,5,1
11087,4,0,5,5,2.0,3,12,18,1,5,1,1525,0,7,8,13,5,1
5575,8,0,8,5,0.0,3,24,20,1,3,1,170,0,13,29,13,5,1
6152,0,2,8,1,2.0,4,24,7,2,6,2,870,3,6,6,13,5,1
5608,4,3,5,0,2.0,5,9,10,2,4,2,435,2,15,3,13,5,1
17261,4,0,8,5,2.0,3,6,11,2,6,2,1365,0,7,8,13,5,1
15129,4,2,8,1,1.0,5,9,9,2,4,2,1615,3,28,4,5,5,1
3419,2,0,8,2,0.0,5,6,20,1,1,1,165,0,13,29,13,5,1
6218,3,2,8,1,2.0,3,21,10,2,4,2,285,3,7,6,13,5,1
14714,4,2,8,1,2.0,6,3,2,3,1,3,620,3,7,6,13,5,1
14848,6,2,8,1,2.0,6,3,11,2,1,2,465,3,7,6,13,5,1
9358,4,3,8,0,2.0,5,12,10,2,3,2,435,2,15,3,13,5,1
8366,1,3,8,0,2.0,5,6,9,2,1,2,1350,2,7,3,13,5,1
15342,6,2,5,1,2.0,3,6,11,2,6,2,465,3,7,6,13,5,1
5678,4,4,8,3,0.0,3,21,3,3,4,3,80,1,19,29,13,5,1
4804,3,3,8,0,0.0,5,6,22,3,1,3,155,2,5,29,13,5,1
14571,4,3,8,0,2.0,5,24,8,2,0,2,475,2,7,3,13,5,1
12681,4,3,8,0,2.0,4,1,8,2,1,2,740,2,7,3,13,5,1
17261,4,0,8,5,2.0,3,6,21,3,6,3,780,0,7,8,13,5,1
9922,10,3,8,0,2.0,6,9,17,1,3,1,1065,2,14,3,13,5,1
10844,4,3,5,0,2.0,5,18,18,1,2,1,1025,2,7,3,13,5,1
4423,8,0,8,2,0.0,4,21,5,2,3,2,160,0,13,29,13,5,1
3419,3,0,8,2,0.0,5,24,1,3,0,3,165,0,13,29,13,5,1
14714,4,2,8,1,2.0,6,24,22,3,1,3,335,3,7,6,13,5,1
11087,4,0,5,5,2.0,3,9,5,2,2,2,340,0,7,8,13,5,1
6316,3,2,8,1,2.0,6,27,16,1,4,1,570,3,7,6,13,5,1
3543,8,1,7,4,0.0,5,27,9,2,1,2,135,4,8,29,13,5,1
14571,4,3,8,0,2.0,6,6,18,1,4,1,1025,2,7,3,13,5,1
14676,4,3,8,0,2.0,6,9,9,2,3,2,505,2,14,3,13,5,1
17261,4,0,8,5,2.0,3,6,16,1,6,1,995,0,7,8,13,5,1
13941,4,3,8,0,2.0,5,15,8,2,6,2,910,2,7,3,13,5,1
13348,1,2,8,1,2.0,3,3,6,2,3,2,1565,3,6,6,13,5,1
8016,4,0,8,2,0.0,6,18,11,2,5,2,175,0,13,29,13,5,1
12898,4,2,5,1,2.0,5,27,7,2,1,2,330,3,7,6,13,5,1
7229,4,0,8,2,0.0,4,9,18,1,5,1,185,0,13,29,13,5,1
2017,8,4,8,3,0.0,6,27,5,2,4,2,90,1,19,29,13,5,1
16736,4,0,8,5,2.0,3,6,8,2,6,2,670,0,7,8,13,5,1
3873,8,3,8,0,0.0,6,18,17,1,5,1,150,2,5,29,13,5,1
6704,3,2,8,1,2.0,5,9,14,0,4,0,490,3,20,6,13,5,1
10844,4,3,5,0,2.0,6,6,18,1,4,1,1495,2,7,3,13,5,1
7450,10,0,8,5,0.0,3,9,19,1,2,1,160,0,13,29,13,5,1
16736,4,0,8,5,2.0,3,6,16,1,6,1,730,0,7,8,13,5,1
10262,4,2,5,1,2.0,6,15,15,0,2,0,1295,3,7,6,13,5,1
10991,1,3,8,0,1.0,5,1,5,2,6,2,2065,2,25,9,3,5,1
3311,8,0,8,2,0.0,6,6,21,3,4,3,175,0,13,29,13,5,1
7081,3,2,8,1,2.0,5,24,10,2,0,2,895,3,7,6,13,5,1
3943,3,0,8,2,0.0,4,27,21,3,2,3,180,0,13,29,13,5,1
8372,1,2,8,1,2.0,5,21,13,0,5,0,375,3,7,6,13,5,1
11701,1,2,8,1,1.0,3,9,19,1,2,1,1410,3,0,4,5,5,1
5769,4,0,5,2,0.0,6,3,15,0,1,0,175,0,13,29,13,5,1
15965,6,2,8,1,1.0,6,12,15,0,6,0,625,3,21,4,5,5,1
4423,8,0,8,2,0.0,6,12,9,2,6,2,170,0,13,29,13,5,1
6136,4,0,5,5,2.0,3,15,9,2,0,2,280,0,33,8,13,5,1
11087,4,0,5,5,2.0,3,12,16,1,5,1,365,0,7,8,13,5,1
3540,3,1,8,4,0.0,6,3,5,2,1,2,145,4,8,29,13,5,1
12898,4,2,5,1,2.0,5,21,14,0,5,0,865,3,7,6,13,5,1
4591,3,0,8,2,0.0,4,18,6,2,4,2,165,0,13,29,13,5,1
8635,1,2,8,1,2.0,3,24,4,3,3,3,1660,3,7,6,13,5,1
14714,4,2,8,1,2.0,6,27,9,2,4,2,600,3,7,6,13,5,1
14151,4,3,8,0,2.0,5,18,20,1,2,1,1365,2,14,3,13,5,1
8835,6,2,8,1,2.0,6,1,4,3,2,3,860,3,7,6,13,5,1
11936,1,3,8,0,2.0,5,21,17,1,5,1,925,2,14,3,13,5,1
13882,4,2,8,1,1.0,6,9,21,3,3,3,900,3,32,4,5,5,1
5117,1,2,8,1,2.0,4,1,17,1,1,1,965,3,33,6,13,5,1
4544,4,0,5,2,0.0,5,24,15,0,0,0,175,0,13,29,13,5,1
6442,3,2,8,1,2.0,5,15,6,2,6,2,940,3,20,6,13,5,1
10441,1,2,8,1,1.0,5,9,22,3,4,3,1275,3,16,4,5,5,1
2227,3,4,8,3,0.0,5,21,20,1,5,1,95,1,19,29,13,5,1
7229,4,0,8,2,0.0,4,15,6,2,1,2,165,0,13,29,13,5,1
10262,4,2,5,1,2.0,6,1,13,0,2,0,360,3,7,6,13,5,1
13817,4,0,8,5,2.0,3,12,8,2,5,2,800,0,7,8,13,5,1
5975,8,2,8,1,2.0,5,21,17,1,5,1,295,3,6,6,13,5,1
4148,3,3,8,0,0.0,3,21,21,3,4,3,160,2,5,29,13,5,1
13587,6,2,8,1,2.0,6,6,11,2,4,2,570,3,7,6,13,5,1
2759,4,4,5,3,0.0,3,21,3,3,4,3,80,1,19,29,13,5,1
7229,4,0,8,2,0.0,5,15,19,1,6,1,180,0,13,29,13,5,1
13547,1,2,8,1,1.0,5,9,7,2,4,2,1475,3,20,4,5,5,1
3873,8,3,8,0,0.0,6,21,6,2,0,2,155,2,5,29,13,5,1
14388,4,3,8,0,2.0,5,21,16,1,5,1,730,2,7,3,13,5,1
13731,4,3,8,0,2.0,5,24,18,1,0,1,910,2,7,3,13,5,1
3815,8,3,7,0,0.0,3,27,6,2,6,2,160,2,5,29,13,5,1
5678,4,4,8,3,0.0,3,15,15,0,0,0,90,1,19,29,13,5,1
9663,4,3,5,0,2.0,5,9,8,2,4,2,1495,2,7,3,13,5,1
8855,2,3,8,0,2.0,5,21,16,1,5,1,455,2,0,3,13,5,1
15129,4,2,8,1,1.0,5,9,9,2,4,2,1125,3,28,4,5,5,1
13555,4,0,8,5,2.0,3,18,16,1,1,1,365,0,7,8,13,5,1
10844,4,3,5,0,2.0,5,21,21,3,5,3,665,2,7,3,13,5,1
7832,4,0,5,5,2.0,3,21,11,2,4,2,580,0,7,8,13,5,1
11150,4,2,5,1,1.0,6,27,23,3,4,3,810,3,0,4,5,5,1
8452,10,3,8,0,2.0,5,9,20,1,4,1,865,2,14,3,13,5,1
9646,6,2,8,1,2.0,6,9,9,2,3,2,385,3,20,6,13,5,1
3943,3,0,8,2,0.0,6,24,10,2,1,2,170,0,13,29,13,5,1
5281,2,2,8,1,2.0,6,12,7,2,6,2,355,3,7,6,13,5,1
14667,1,2,8,1,1.0,6,1,17,1,2,1,865,3,20,4,5,5,1
14571,4,3,8,0,2.0,5,24,20,1,0,1,800,2,7,3,13,5,1
28097,4,0,3,5,2.0,3,1,5,2,0,2,390,0,3,8,13,5,1
17471,4,0,8,5,2.0,3,6,20,1,6,1,1355,0,7,8,13,5,1
10577,4,2,5,1,2.0,6,12,8,2,6,2,660,3,7,6,13,5,1
14848,6,2,8,1,2.0,6,24,11,2,1,2,465,3,7,6,13,5,1
4591,3,0,8,2,0.0,4,15,23,3,1,3,170,0,13,29,13,5,1
3597,3,1,8,4,0.0,5,18,19,1,2,1,140,4,8,29,13,5,1
6938,3,2,8,1,2.0,5,27,16,1,1,1,380,3,20,6,13,5,1
3807,0,3,8,0,0.0,6,24,19,1,1,1,150,2,5,29,13,5,1
10262,4,2,5,1,2.0,6,12,9,2,6,2,600,3,7,6,13,5,1
11432,1,3,8,0,1.0,5,9,8,2,4,2,725,2,28,9,3,5,1
7229,4,0,8,5,0.0,3,21,19,1,4,1,160,0,13,29,13,5,1
14848,6,2,8,1,2.0,5,21,11,2,5,2,465,3,7,6,13,5,1
8586,4,3,5,0,2.0,5,15,6,2,6,2,1025,2,7,3,13,5,1
6106,6,2,8,1,2.0,4,9,10,2,5,2,520,3,7,6,13,5,1
3873,8,3,8,0,0.0,5,3,22,3,0,3,140,2,5,29,13,5,1
15812,4,2,5,1,1.0,6,15,11,2,2,2,440,3,29,4,5,5,1
12121,4,3,8,0,2.0,5,24,20,1,0,1,1080,2,14,3,13,5,1
8586,4,3,5,0,2.0,5,12,6,2,3,2,800,2,7,3,13,5,1
7354,6,2,8,1,2.0,6,12,7,2,6,2,705,3,7,6,13,5,1
4778,3,3,8,0,0.0,3,6,21,3,6,3,160,2,5,29,13,5,1
6838,3,2,8,1,2.0,6,9,8,2,3,2,750,3,7,6,13,5,1
10276,6,2,8,1,2.0,3,6,9,2,6,2,755,3,20,6,13,5,1
8016,4,0,8,2,0.0,6,18,8,2,5,2,180,0,13,29,13,5,1
4943,1,0,8,5,2.0,3,21,8,2,4,2,615,0,20,8,13,5,1
4823,3,0,8,2,0.0,6,24,8,2,1,2,170,0,13,29,13,5,1
12996,4,3,8,0,2.0,4,1,8,2,1,2,475,2,7,3,13,5,1
9929,1,2,8,1,2.0,5,27,9,2,1,2,615,3,7,6,13,5,1
9508,6,2,8,1,2.0,6,3,10,2,1,2,930,3,7,6,13,5,1
5674,1,2,8,1,0.0,3,21,18,1,4,1,185,3,10,29,13,5,1
3858,3,1,8,4,0.0,6,18,11,2,5,2,145,4,8,29,13,5,1
4804,3,3,8,0,0.0,5,24,22,3,0,3,155,2,5,29,13,5,1
13377,6,2,8,1,2.0,5,27,14,0,1,0,690,3,7,6,13,5,1
12898,4,2,5,1,2.0,5,27,15,0,1,0,805,3,7,6,13,5,1
4409,0,3,8,0,0.0,6,1,10,2,2,2,155,2,5,29,13,5,1
8759,0,2,8,1,2.0,6,1,7,2,2,2,870,3,6,6,13,5,1
10394,1,0,8,5,2.0,3,3,0,3,3,3,1405,0,0,8,13,5,1
3858,3,1,8,4,0.0,3,18,11,2,1,2,145,4,8,29,13,5,1
6253,0,2,8,1,2.0,6,15,7,2,2,2,330,3,6,6,13,5,1
15129,4,2,8,1,1.0,5,27,19,1,1,1,1045,3,0,4,5,5,1
4773,2,3,8,0,2.0,3,24,6,2,3,2,470,2,20,3,13,5,1
9663,4,3,5,0,2.0,5,21,6,2,5,2,1610,2,7,3,13,5,1
12692,4,3,8,0,2.0,6,12,17,1,6,1,1005,2,14,3,13,5,1
3943,3,0,8,2,0.0,6,6,1,3,4,3,165,0,13,29,13,5,1
10703,4,3,5,0,2.0,5,12,17,1,3,1,1685,2,14,3,13,5,1
8784,3,2,8,1,2.0,3,27,6,2,6,2,860,3,7,6,13,5,1
11622,6,2,8,1,2.0,6,9,9,2,3,2,585,3,7,6,13,5,1
5277,3,1,8,4,0.0,5,24,22,3,0,3,140,4,8,29,13,5,1
8327,0,2,8,1,2.0,5,21,16,1,5,1,865,3,6,6,13,5,1
6885,3,2,8,1,0.0,3,9,5,2,2,2,195,3,10,29,13,5,1
8016,4,0,8,2,0.0,6,12,17,1,6,1,180,0,13,29,13,5,1
10112,3,2,8,1,2.0,6,1,23,3,2,3,305,3,37,6,13,5,1
14871,3,2,8,1,2.0,3,6,17,1,6,1,485,3,7,6,13,5,1
10262,4,2,5,1,2.0,6,9,9,2,3,2,600,3,7,6,13,5,1
2470,4,4,5,3,0.0,3,24,19,1,3,1,90,1,19,29,13,5,1
11622,1,2,8,1,1.0,3,9,13,0,2,0,1210,3,20,22,5,5,1
8662,10,3,8,0,2.0,5,6,20,1,1,1,865,2,14,3,13,5,1
11972,1,2,8,1,1.0,6,24,17,1,1,1,1560,3,20,4,5,5,1
11992,4,2,5,1,1.0,6,6,9,2,4,2,1140,3,32,4,5,5,1
12373,4,2,5,1,2.0,5,18,10,2,2,2,1105,3,7,6,13,5,1
7198,6,2,8,1,2.0,6,1,10,2,2,2,930,3,7,6,13,5,1
14714,4,2,8,1,2.0,6,15,7,2,2,2,330,3,7,6,13,5,1
6316,3,2,8,1,2.0,6,9,16,1,3,1,570,3,7,6,13,5,1
5998,1,2,8,1,2.0,3,27,17,1,6,1,875,3,6,6,13,5,1
13044,4,3,8,0,2.0,6,12,18,1,6,1,1285,2,7,3,13,5,1
9646,6,2,8,1,2.0,6,12,13,0,6,0,565,3,20,6,13,5,1
6451,0,2,8,1,2.0,6,27,16,1,4,1,865,3,6,6,13,5,1
5281,2,2,8,1,2.0,6,24,7,2,1,2,355,3,7,6,13,5,1
2228,4,4,5,3,0.0,5,1,19,1,6,1,90,1,19,29,13,5,1
3943,3,0,8,2,0.0,6,1,6,2,2,2,165,0,13,29,13,5,1
11753,1,2,8,1,1.0,6,15,10,2,2,2,1245,3,16,4,5,5,1
12819,4,2,8,1,1.0,6,24,23,3,1,3,810,3,0,4,5,5,1
8728,4,2,5,1,1.0,3,21,13,0,4,0,1735,3,33,4,5,5,1
4812,8,2,8,1,2.0,5,9,8,2,4,2,270,3,37,6,13,5,1
14151,4,3,8,0,2.0,5,1,17,1,6,1,1745,2,14,3,13,5,1
8452,10,3,8,0,2.0,5,1,20,1,6,1,765,2,14,3,13,5,1
6762,3,3,8,0,2.0,3,24,15,0,3,0,305,2,20,3,13,5,1
13817,4,0,8,5,2.0,3,12,18,1,5,1,1100,0,7,8,13,5,1
12898,4,2,5,1,2.0,5,21,14,0,5,0,1355,3,7,6,13,5,1
3480,3,3,8,0,2.0,4,6,19,1,2,1,265,2,20,3,13,5,1
27992,4,0,0,5,2.0,3,1,11,2,0,2,580,0,7,8,13,5,1
7791,4,2,5,1,1.0,3,21,18,1,4,1,600,3,3,4,5,5,1
5704,1,2,8,1,2.0,3,21,6,2,4,2,1010,3,6,6,13,5,1
5268,3,3,8,0,2.0,5,21,16,1,5,1,340,2,33,3,13,5,1
3898,2,0,8,2,0.0,6,6,11,2,4,2,170,0,13,29,13,5,1
3847,8,3,8,0,0.0,3,15,9,2,0,2,150,2,5,29,13,5,1
10877,6,2,8,1,2.0,6,12,7,2,6,2,690,3,7,6,13,5,1
8371,6,2,8,1,2.0,4,9,8,2,5,2,630,3,7,6,13,5,1
7038,6,2,8,1,2.0,6,6,7,2,4,2,920,3,20,6,13,5,1
14571,4,3,8,0,2.0,6,9,6,2,3,2,590,2,7,3,13,5,1
11841,4,3,5,0,2.0,6,9,20,1,3,1,800,2,7,3,13,5,1
15129,4,2,8,1,1.0,5,18,13,0,2,0,1390,3,0,4,5,5,1
3841,8,3,7,0,0.0,6,15,22,3,2,3,140,2,5,29,13,5,1
10262,4,2,5,1,2.0,6,24,11,2,1,2,1505,3,7,6,13,5,1
4460,1,3,8,0,0.0,4,6,20,1,2,1,155,2,5,29,13,5,1
7648,3,0,8,5,0.0,3,3,18,1,3,1,175,0,13,29,13,5,1
8610,10,3,8,0,2.0,6,6,7,2,4,2,790,2,14,3,13,5,1
3597,3,1,8,4,0.0,6,18,13,0,5,0,140,4,8,29,13,5,1
6442,3,2,8,1,2.0,6,24,7,2,1,2,515,3,20,6,13,5,1
12351,3,2,8,1,2.0,3,9,6,2,2,2,860,3,7,6,13,5,1
14067,6,2,8,1,2.0,5,21,17,1,5,1,480,3,7,6,13,5,1
4823,3,0,8,2,0.0,5,15,20,1,6,1,170,0,13,29,13,5,1
12102,10,3,8,0,2.0,3,24,17,1,3,1,1750,2,14,3,13,5,1
8040,4,4,8,3,0.0,5,24,7,2,0,2,85,1,19,29,13,5,1
7648,3,0,8,5,0.0,3,3,10,2,3,2,175,0,13,29,13,5,1
6582,3,2,8,1,2.0,5,9,2,3,4,3,325,3,33,6,13,5,1
4668,10,0,8,2,0.0,6,12,11,2,6,2,170,0,13,29,13,5,1
4823,3,0,8,2,0.0,4,1,20,1,1,1,170,0,13,29,13,5,1
3873,8,3,8,0,0.0,5,1,22,3,6,3,140,2,5,29,13,5,1
8476,6,2,8,1,2.0,5,18,10,2,2,2,535,3,7,6,13,5,1
5636,3,2,8,1,2.0,5,27,7,2,1,2,315,3,33,6,13,5,1
8586,4,3,5,0,2.0,5,12,8,2,3,2,685,2,7,3,13,5,1
4823,3,0,8,2,0.0,6,6,18,1,4,1,175,0,13,29,13,5,1
6881,1,2,8,1,0.0,3,6,5,2,6,2,170,3,10,29,13,5,1
10844,4,3,5,0,2.0,5,9,14,0,4,0,510,2,7,3,13,5,1
4226,3,3,8,0,2.0,4,24,19,1,6,1,220,2,2,3,13,5,1
12373,4,2,5,1,2.0,5,9,19,1,4,1,1425,3,7,6,13,5,1
10697,1,3,8,0,1.0,6,6,8,2,4,2,810,2,28,4,3,5,1
4995,4,4,5,3,0.0,6,3,10,2,1,2,90,1,19,29,13,5,1
9443,1,2,8,1,1.0,6,24,16,1,1,1,1595,3,0,4,5,5,1
13029,4,2,5,1,1.0,5,18,5,2,2,2,1375,3,28,4,5,5,1
12347,4,2,8,1,1.0,3,21,18,1,4,1,2040,3,3,4,5,5,1
7408,6,2,8,1,2.0,6,9,13,0,3,0,480,3,7,6,13,5,1
7064,4,3,5,0,2.0,4,1,18,1,1,1,865,2,7,3,13,5,1
13843,4,2,5,1,2.0,3,6,13,0,6,0,925,3,7,6,13,5,1
4174,3,3,8,0,0.0,4,12,15,0,0,0,155,2,5,29,13,5,1
16294,6,2,8,1,3.0,5,15,11,2,6,2,565,3,17,15,4,1,1
3841,8,3,7,0,0.0,5,18,6,2,2,2,155,2,5,29,13,5,1
4423,3,0,8,2,0.0,6,15,4,3,2,3,170,0,13,29,13,5,1
5201,1,2,8,1,0.0,6,12,5,2,6,2,170,3,10,29,13,5,1
12599,1,0,8,5,1.0,3,3,6,2,3,2,1705,0,7,15,6,5,1
4049,3,4,8,3,0.0,5,21,6,2,5,2,90,1,19,29,13,5,1
12797,1,3,8,0,1.0,5,24,9,2,0,2,1505,2,7,25,3,5,1
13067,4,3,8,0,2.0,5,24,20,1,0,1,870,2,14,3,13,5,1
9345,10,3,8,0,2.0,5,24,20,1,0,1,1350,2,14,3,13,5,1
6818,3,2,8,1,2.0,5,21,5,2,5,2,425,3,20,6,13,5,1
8040,4,4,8,3,0.0,5,3,10,2,0,2,90,1,19,29,13,5,1
14300,4,2,8,1,1.0,6,12,18,1,6,1,1095,3,1,4,5,5,1
13727,6,2,8,1,2.0,5,15,18,1,6,1,435,3,7,6,13,5,1
7832,4,0,5,5,2.0,3,21,16,1,4,1,1050,0,7,8,13,5,1
16259,6,2,8,1,2.0,3,9,4,3,2,3,535,3,7,6,13,5,1
4823,3,0,8,2,0.0,6,27,8,2,4,2,170,0,13,29,13,5,1
16736,4,0,8,5,2.0,3,6,11,2,6,2,1235,0,7,8,13,5,1
13217,1,3,8,0,1.0,6,6,9,2,4,2,1200,2,7,0,3,5,1
6637,6,2,8,1,2.0,3,27,12,0,6,0,490,3,7,6,13,5,1
10844,4,3,5,0,2.0,6,9,18,1,3,1,1025,2,7,3,13,5,1
8401,6,2,5,1,2.0,3,21,10,2,4,2,555,3,7,6,13,5,1
3873,8,3,8,0,0.0,4,12,9,2,0,2,145,2,5,29,13,5,1
12410,4,2,5,1,1.0,6,24,20,1,1,1,505,3,1,4,5,5,1
15129,4,2,8,1,1.0,5,18,23,3,2,3,810,3,0,4,5,5,1
4423,3,0,8,2,0.0,5,1,13,0,6,0,170,0,13,29,13,5,1
16079,4,2,8,1,2.0,5,27,13,0,1,0,360,3,7,6,13,5,1
15894,1,3,8,0,1.0,6,6,14,0,4,0,1105,2,43,9,3,5,1
9103,6,2,8,1,2.0,5,15,4,3,6,3,845,3,7,6,13,5,1
8991,1,2,8,1,2.0,6,12,9,2,6,2,1350,3,6,6,13,5,1
7893,1,3,8,0,1.0,4,1,16,1,1,1,1530,2,7,12,3,5,1
4575,3,4,8,3,0.0,3,3,2,3,3,3,90,1,19,29,13,5,1
3873,8,3,8,0,0.0,5,3,9,2,0,2,145,2,5,29,13,5,1
7832,4,0,5,5,2.0,3,21,5,2,4,2,935,0,7,8,13,5,1
3597,3,1,8,4,0.0,5,1,14,0,6,0,140,4,8,29,13,5,1
13759,4,3,8,0,2.0,3,24,21,3,3,3,1575,2,7,3,13,5,1
7229,4,0,8,2,0.0,5,27,18,1,1,1,185,0,13,29,13,5,1
3873,8,3,8,0,0.0,4,15,6,2,1,2,155,2,5,29,13,5,1
9794,6,2,8,1,2.0,5,15,6,2,6,2,780,3,7,6,13,5,1
6681,1,2,8,1,2.0,3,27,13,0,6,0,1125,3,6,6,13,5,1
4423,3,0,8,2,0.0,4,21,21,3,3,3,180,0,13,29,13,5,1
10844,4,3,5,0,2.0,5,15,8,2,6,2,685,2,7,3,13,5,1
7258,3,2,8,1,2.0,6,1,9,2,2,2,705,3,7,6,13,5,1
4995,4,4,5,3,0.0,6,12,10,2,6,2,90,1,19,29,13,5,1
14924,4,2,8,1,2.0,6,9,20,1,3,1,1325,3,7,6,13,5,1
6590,10,0,8,5,2.0,3,15,6,2,0,2,1665,0,0,8,13,5,1
10262,4,2,5,1,2.0,6,3,20,1,1,1,940,3,7,6,13,5,1
5515,8,3,8,0,0.0,3,9,9,2,2,2,150,2,5,29,13,5,1
6643,4,2,5,1,1.0,3,27,19,1,6,1,1475,3,0,4,5,5,1
2754,3,4,8,3,0.0,6,24,19,1,1,1,90,1,19,29,13,5,1
6493,3,2,8,1,2.0,6,9,17,1,3,1,310,3,6,6,13,5,1
6218,3,3,8,0,2.0,5,24,18,1,0,1,325,2,34,3,13,5,1
10861,1,2,8,1,1.0,6,6,5,2,4,2,800,3,4,4,5,5,1
7094,3,2,8,1,2.0,3,6,7,2,6,2,515,3,20,6,13,5,1
2227,8,4,8,3,0.0,3,24,22,3,3,3,85,1,19,29,13,5,1
4544,4,0,5,2,0.0,4,21,19,1,3,1,180,0,13,29,13,5,1
7664,1,0,8,5,1.0,3,21,5,2,4,2,630,0,9,1,6,5,1
8016,4,0,8,2,0.0,6,27,17,1,4,1,180,0,13,29,13,5,1
3807,0,3,8,0,0.0,5,27,22,3,1,3,150,2,5,29,13,5,1
12698,1,2,8,1,1.0,6,3,7,2,1,2,725,3,32,4,5,5,1
8586,4,3,5,0,2.0,5,24,6,2,0,2,1330,2,7,3,13,5,1
7064,4,3,5,0,2.0,4,1,6,2,1,2,1330,2,7,3,13,5,1
5601,3,2,8,1,0.0,6,9,5,2,3,2,195,3,10,29,13,5,1
7317,8,2,8,1,2.0,5,21,15,0,5,0,380,3,33,6,13,5,1
12797,1,3,8,0,3.0,5,6,10,2,1,2,1470,2,14,7,12,0,1
4226,3,3,8,0,2.0,4,6,6,2,2,2,255,2,33,3,13,5,1
14151,4,3,8,0,2.0,5,12,17,1,3,1,395,2,14,3,13,5,1
6628,3,2,8,1,2.0,3,27,10,2,6,2,890,3,7,6,13,5,1
8033,3,0,8,5,0.0,3,9,4,3,2,3,170,0,13,29,13,5,1
11200,6,2,8,1,2.0,6,1,10,2,2,2,505,3,7,6,13,5,1
4804,3,3,8,0,0.0,6,24,15,0,1,0,155,2,5,29,13,5,1
5192,0,3,8,0,2.0,6,12,22,3,6,3,720,2,14,3,13,5,1
13014,4,2,8,1,1.0,6,12,9,2,6,2,1125,3,28,4,5,5,1
10844,4,3,5,0,2.0,5,21,21,3,5,3,1525,2,7,3,13,5,1
15603,6,2,8,1,2.0,3,6,7,2,6,2,510,3,7,6,13,5,1
4239,2,0,8,2,0.0,4,3,7,2,6,2,175,0,13,29,13,5,1
13044,4,3,8,0,2.0,6,12,14,0,6,0,1200,2,7,3,13,5,1
12898,4,2,5,1,2.0,5,27,18,1,1,1,1485,3,7,6,13,5,1
6013,8,3,8,0,2.0,4,1,8,2,1,2,520,2,37,3,13,5,1
14781,4,3,8,0,2.0,5,6,16,1,1,1,365,2,7,3,13,5,1
12557,4,2,8,1,2.0,3,21,17,1,4,1,655,3,7,6,13,5,1
13875,6,2,8,1,2.0,3,6,4,3,6,3,845,3,7,6,13,5,1
11507,4,2,5,1,1.0,6,15,9,2,2,2,1130,3,21,4,5,5,1
5510,1,3,8,0,0.0,6,18,14,0,5,0,150,2,5,29,13,5,1
10198,2,3,8,0,2.0,3,24,16,1,3,1,460,2,0,3,13,5,1
8355,4,3,8,0,2.0,6,12,10,2,6,2,435,2,15,3,13,5,1
8016,4,0,8,2,0.0,6,1,18,1,2,1,185,0,13,29,13,5,1
6314,3,2,8,1,2.0,5,27,10,2,1,2,625,3,7,6,13,5,1
5831,1,2,8,1,0.0,3,9,5,2,2,2,170,3,10,29,13,5,1
10262,4,2,5,1,2.0,6,24,19,1,1,1,550,3,7,6,13,5,1
